App name,Date,Time,Duration_Seconds
YouTube,3/27/23,0.66,1088
Messages,3/27/23,0.66,0
Snapchat,3/27/23,0.66,11
Translate,3/27/23,0.66,8
Snapchat,3/27/23,0.66,142
YouTube,3/27/23,0.64,964
Ampere,3/27/23,0.64,346
YouTube,3/27/23,0.64,107
Messages,3/27/23,0.64,2
Snapchat,3/27/23,0.64,89
Messages,3/27/23,0.64,98
Gallery,3/27/23,0.64,35
Messages,3/27/23,0.64,0
Snapchat,3/27/23,0.64,39
Snapchat,3/27/23,0.64,36
Snapchat,3/27/23,0.63,174
Gmail,3/27/23,0.63,4
Google,3/27/23,0.63,6
Gmail,3/27/23,0.63,13
Permission controller,3/27/23,0.63,0
Gmail,3/27/23,0.63,1
Messages,3/27/23,0.63,71
Snapchat,3/27/23,0.63,232
Screen on (unlocked),3/27/23,0.63,1
Screen off (locked),3/27/23,0.63,111
Snapchat,3/27/23,0.62,419
Snapchat,3/27/23,0.62,267
Screen on (unlocked),3/27/23,0.62,1
Screen off (locked),3/27/23,0.62,56
Snapchat,3/27/23,0.61,452
Snapchat,3/27/23,0.61,17
Dokkan,3/27/23,0.61,491
YouTube,3/27/23,0.61,18
Dokkan,3/27/23,0.6,331
Messages,3/27/23,0.6,0
Snapchat,3/27/23,0.6,157
Messages,3/27/23,0.6,0
Dokkan,3/27/23,0.6,0
Spotify,3/27/23,0.6,6
Messages,3/27/23,0.59,0
Dokkan,3/27/23,0.59,0
Spotify,3/27/23,0.59,2
Snapchat,3/27/23,0.59,159
Messages,3/27/23,0.59,22
Spotify,3/27/23,0.59,8
Dokkan,3/27/23,0.58,753
Messages,3/27/23,0.58,5
Dokkan,3/27/23,0.57,272
Spotify,3/27/23,0.57,12
Dokkan,3/27/23,0.57,372
Spotify,3/27/23,0.57,7
Dokkan,3/27/23,0.57,16
Messages,3/27/23,0.57,73
Dokkan,3/27/23,0.57,122
Woot,3/27/23,0.57,54
Call,3/27/23,0.56,2
Phone,3/27/23,0.56,1
Messages,3/27/23,0.56,0
Dokkan,3/27/23,0.56,164
Messages,3/27/23,0.56,51
Dokkan,3/27/23,0.56,1
Messages,3/27/23,0.56,15
TD Bank (US),3/27/23,0.56,19
Smart suggestions,3/27/23,0.56,0
TD Bank (US),3/27/23,0.56,25
Dokkan,3/27/23,0.56,103
Messages,3/27/23,0.56,49
Dokkan,3/27/23,0.55,499
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,2
Snapchat,3/27/23,0.55,11
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,11
Messages,3/27/23,0.55,71
Instagram,3/27/23,0.55,101
Messages,3/27/23,0.55,45
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,284
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,20
Android Auto,3/27/23,0.55,0
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,10
Android Auto,3/27/23,0.55,13
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,36
Android Auto,3/27/23,0.55,6
Screen on (unlocked),3/27/23,0.55,1
Screen off (locked),3/27/23,0.55,4
Android Auto,3/27/23,0.54,274
Maps,3/27/23,0.54,470
Android Auto,3/27/23,0.54,3
Maps,3/27/23,0.53,164
Android Auto,3/27/23,0.53,0
Maps,3/27/23,0.53,0
Android Auto,3/27/23,0.53,0
Maps,3/27/23,0.53,0
Screen on (unlocked),3/27/23,0.53,1
Screen off (locked),3/27/23,0.53,6
Maps,3/27/23,0.53,7
Android Auto,3/27/23,0.53,0
Call,3/27/23,0.53,2
Screen on (unlocked),3/27/23,0.53,1
Screen off (locked),3/27/23,0.53,0
Call,3/27/23,0.53,2
Android Auto,3/27/23,0.53,0
Screen on (unlocked),3/27/23,0.53,1
Screen off (locked),3/27/23,0.53,15
Android Auto,3/27/23,0.53,0
Maps,3/27/23,0.53,0
Android Auto,3/27/23,0.53,0
Google,3/27/23,0.53,0
Screen on (unlocked),3/27/23,0.53,1
Screen off (locked),3/27/23,0.52,291
Snapchat,3/27/23,0.52,21
Phone,3/27/23,0.52,1
Android Auto,3/27/23,0.52,0
Screen on (unlocked),3/27/23,0.52,1
Screen off (locked),3/27/23,0.52,20
Android Auto,3/27/23,0.52,0
Google,3/27/23,0.51,0
Maps,3/27/23,0.51,0
Screen on (unlocked),3/27/23,0.51,1
Screen off (locked),3/27/23,0.51,5
Discover,3/27/23,0.51,30
Android Auto,3/27/23,0.51,0
Discover,3/27/23,0.51,0
Android Auto,3/27/23,0.51,0
Discover,3/27/23,0.51,62
Authentication Framework,3/27/23,0.51,2
Discover,3/27/23,0.51,0
Permission controller,3/27/23,0.51,0
Discover,3/27/23,0.51,1
Wells Fargo,3/27/23,0.51,42
Smart suggestions,3/27/23,0.51,0
Wells Fargo,3/27/23,0.51,17
Messages,3/27/23,0.51,30
Snapchat,3/27/23,0.51,76
Permission controller,3/27/23,0.51,1
Snapchat,3/27/23,0.51,0
Permission controller,3/27/23,0.51,1
Snapchat,3/27/23,0.51,5
Messages,3/27/23,0.51,0
Instagram,3/27/23,0.5,197
Messages,3/27/23,0.5,0
Call,3/27/23,0.5,6
Phone,3/27/23,0.5,5
Messages,3/27/23,0.5,3
Instagram,3/27/23,0.5,287
Messages,3/27/23,0.5,22
Instagram,3/27/23,0.5,289
Messages,3/27/23,0.49,7
Instagram,3/27/23,0.49,714
Gmail,3/27/23,0.49,4
Woot,3/27/23,0.49,30
Messages,3/27/23,0.49,28
Spotify,3/27/23,0.49,4
Screen on (unlocked),3/27/23,0.49,1
Screen off (locked),3/27/23,0.49,25
Spotify,3/27/23,0.48,541
Messages,3/27/23,0.48,0
Screen on (unlocked),3/27/23,0.48,1
Screen off (locked),3/27/23,0.48,95
Messages,3/27/23,0.48,0
Snapchat,3/27/23,0.48,16
Messages,3/27/23,0.48,0
Screen on (unlocked),3/27/23,0.48,1
Screen off (locked),3/27/23,0.47,83
Gmail,3/27/23,0.47,6
Permission controller,3/27/23,0.47,0
Gmail,3/27/23,0.47,1
Messages,3/27/23,0.47,46
Screen on (unlocked),3/27/23,0.47,1
Screen off (locked),3/27/23,0.47,173
Messages,3/27/23,0.47,0
Chrome,3/27/23,0.47,14
Google,3/27/23,0.47,9
Messages,3/27/23,0.47,37
Screen on (unlocked),3/27/23,0.47,1
Screen off (locked),3/27/23,0.46,434
Messages,3/27/23,0.46,6
Screen on (unlocked),3/27/23,0.46,1
Screen off (locked),3/27/23,0.46,4
Messages,3/27/23,0.46,43
Screen on (unlocked),3/27/23,0.46,1
Screen off (locked),3/27/23,0.46,46
Maps,3/27/23,0.46,23
Screen on (unlocked),3/27/23,0.46,1
Screen off (locked),3/27/23,0.46,23
Maps,3/27/23,0.46,48
Android Auto,3/27/23,0.46,0
Screen on (unlocked),3/27/23,0.46,1
Screen off (locked),3/27/23,0.45,529
Snapchat,3/27/23,0.45,6
Maps,3/27/23,0.44,0
Android Auto,3/27/23,0.44,6
System UI,3/27/23,0.44,3
Android Auto,3/27/23,0.44,1
Maps,3/27/23,0.44,0
Android Auto,3/27/23,0.44,0
Screen on (unlocked),3/27/23,0.44,1
Screen off (locked),3/27/23,0.44,11
Android Auto,3/27/23,0.44,0
Maps,3/27/23,0.44,0
Android Auto,3/27/23,0.44,0
Screen on (unlocked),3/27/23,0.44,1
Screen off (locked),3/27/23,0.44,133
Maps,3/27/23,0.44,0
Android Auto,3/27/23,0.44,0
Android Auto,3/27/23,0.44,0
Snapchat,3/27/23,0.44,13
Screen on (unlocked),3/27/23,0.44,1
Screen off (locked),3/27/23,0.43,647
Ampere,3/27/23,0.43,88
Ampere,3/27/23,0.43,61
Snapchat,3/27/23,0.43,5
Screen on (unlocked),3/27/23,0.43,1
Screen off (locked),3/27/23,0.42,651
Snapchat,3/27/23,0.42,0
Google,3/27/23,0.42,3
Screen on (unlocked),3/27/23,0.42,1
Screen off (locked),3/27/23,0.42,36
Snapchat,3/27/23,0.42,20
Screen on (unlocked),3/27/23,0.42,1
Screen off (locked),3/27/23,0.41,575
Screen on (unlocked),3/27/23,0.41,1
Screen off (locked),3/27/23,0.41,93
Screen on (unlocked),3/27/23,0.41,1
Screen off (locked),3/27/23,0.36,4594
Gmail,3/27/23,0.36,213
Permission controller,3/27/23,0.36,0
Gmail,3/27/23,0.36,1
Screen on (unlocked),3/27/23,0.36,1
Screen off (locked),3/27/23,0.33,1974
Screen on (unlocked),3/27/23,0.33,1
Screen off (locked),3/27/23,0.3,3111
Clock,3/27/23,0.3,9
Screen on (unlocked),3/27/23,0.3,1
Screen off (locked),3/27/23,0.3,108
Clock,3/27/23,0.3,12
Screen on (unlocked),3/27/23,0.3,1
Screen off (locked),3/27/23,0.29,772
Clock,3/27/23,0.29,9
Screen on (unlocked),3/27/23,0.29,1
Screen off (locked),3/27/23,0.28,465
Clock,3/27/23,0.28,14
Screen on (unlocked),3/27/23,0.28,1
Screen off (locked),3/27/23,0.28,98
Clock,3/27/23,0.28,19
Screen on (unlocked),3/27/23,0.28,1
Screen off (locked),3/27/23,0.28,5
Clock,3/27/23,0.28,298
Screen on (unlocked),3/27/23,0.28,1
Screen off (locked),3/27/23,0.27,575
YouTube,3/27/23,0.25,1808
Chrome,3/27/23,0.25,0
YouTube,3/27/23,0.25,0
Chrome,3/27/23,0.25,0
YouTube,3/27/23,0.25,0
Chrome,3/27/23,0.25,1
YouTube,3/27/23,0.22,2989
Dokkan,3/27/23,0.2,1545
YouTube,3/27/23,0.2,2
Dokkan,3/27/23,0.18,1328
YouTube,3/27/23,0.18,13
Snapchat,3/27/23,0.18,22
Screen on (unlocked),3/27/23,0.18,1
Screen off (locked),3/27/23,0.18,87
YouTube,3/27/23,0.18,71
Screen on (unlocked),3/27/23,0.18,1
Screen off (locked),3/27/23,0.18,30
YouTube,3/27/23,0.18,177
Snapchat,3/27/23,0.17,273
YouTube,3/27/23,0.17,233
Dokkan,3/27/23,0.17,62
Snapchat,3/27/23,0.17,206
Dokkan,3/27/23,0.17,152
Dokkan,3/27/23,0.16,429
Snapchat,3/27/23,0.16,156
Dokkan,3/27/23,0.16,232
Snapchat,3/27/23,0.16,169
Dokkan,3/27/23,0.15,167
YouTube,3/27/23,0.15,15
Dokkan,3/27/23,0.15,312
Snapchat,3/27/23,0.15,2
Snapchat,3/27/23,0.14,544
Dokkan,3/27/23,0.14,22
Snapchat,3/27/23,0.14,84
YouTube,3/27/23,0.14,100
Dokkan,3/27/23,0.14,9
Snapchat,3/27/23,0.14,179
Dokkan,3/27/23,0.14,139
Opera,3/27/23,0.13,313
Dokkan,3/27/23,0.13,339
Opera,3/27/23,0.13,205
Dokkan,3/27/23,0.11,1139
Screen on (unlocked),3/27/23,0.11,1
Screen off (locked),3/27/23,0.11,29
Dokkan,3/27/23,0.1,822
Gmail,3/27/23,0.1,45
Permission controller,3/27/23,0.1,0
Gmail,3/27/23,0.1,1
Ampere,3/27/23,0.1,23
YouTube,3/27/23,0.1,276
Ampere,3/27/23,0.1,75
YouTube,3/27/23,0.1,72
Ampere,3/27/23,0.09,243
YouTube,3/27/23,0.09,742
Crunchyroll,3/27/23,0.07,899
Permission controller,3/27/23,0.07,0
Crunchyroll,3/27/23,0.07,1
Dokkan,3/27/23,0.04,3021
Crunchyroll,3/27/23,0.02,2088
Screen on (unlocked),3/27/23,0.02,1
Screen off (locked),3/27/23,0.01,65
Crunchyroll,3/27/23,0.01,113
Permission controller,3/27/23,0.01,0
Crunchyroll,3/27/23,0.01,1
Screen on (unlocked),3/27/23,0.01,1
Screen off (locked),3/27/23,0.01,7
Crunchyroll,3/27/23,0.01,184
Call,3/27/23,0.01,16
Crunchyroll,3/26/23,0.99,2044
Ampere,3/26/23,0.99,126
Crunchyroll,3/26/23,0.98,283
Ampere,3/26/23,0.98,110
Crunchyroll,3/26/23,0.98,89
Permission controller,3/26/23,0.98,0
Crunchyroll,3/26/23,0.98,1
Ampere,3/26/23,0.98,103
Screen on (unlocked),3/26/23,0.98,1
Screen off (locked),3/26/23,0.98,25
Ampere,3/26/23,0.98,236
Device care,3/26/23,0.97,38
Device care,3/26/23,0.97,3
Ampere,3/26/23,0.97,19
Device care,3/26/23,0.97,28
Device boot,3/26/23,0.97,0
Device shutdown,3/26/23,0.97,260
Crunchyroll,3/26/23,0.96,840
Call,3/26/23,0.96,100
Crunchyroll,3/26/23,0.9,5321
Screen on (unlocked),3/26/23,0.9,1
Screen off (locked),3/26/23,0.9,124
Crunchyroll,3/26/23,0.9,2
Screen on (unlocked),3/26/23,0.9,1
Screen off (locked),3/26/23,0.89,214
Crunchyroll,3/26/23,0.89,18
Screen on (unlocked),3/26/23,0.89,1
Screen off (locked),3/26/23,0.89,42
Crunchyroll,3/26/23,0.89,11
Screen on (unlocked),3/26/23,0.89,1
Screen off (locked),3/26/23,0.88,1310
Crunchyroll,3/26/23,0.88,39
Screen on (unlocked),3/26/23,0.88,1
Screen off (locked),3/26/23,0.86,1030
Crunchyroll,3/26/23,0.86,7
YouTube,3/26/23,0.86,3
Screen on (unlocked),3/26/23,0.86,1
Screen off (locked),3/26/23,0.86,410
YouTube,3/26/23,0.86,3
Crunchyroll,3/26/23,0.85,571
Permission controller,3/26/23,0.85,0
Crunchyroll,3/26/23,0.85,1
YouTube,3/26/23,0.84,634
